ObjectType;OldId;Name;NewId
"report;52193703;""Staff Salaries and Allowance"";"
"report;52193704;""Staff List for Payroll"";"
"report;52193705;""update am"";"
"report;52193706;""Transfer to Journal"";"
"report;52193707;""Loan Balances"";"
"report;52193708;""Salaries Summary"";"
report;52193709;StaffInformation;
report;52193710;StaffAppointmentGender;
report;52193711;StaffAppointedbyPayrollNumber;
report;52193712;StaffAppointedbyGrade;
report;52193713;StaffAppointedbyDOB;
report;52193714;StaffOnLeave;
report;52193715;StaffDueForLeave;
report;52193716;StaffLeaveAwaitingApproval;
report;52193717;TransportRequisition;
"report;52193718;""Vehicle Servicing"";"
"report;52193719;""Vehicle Fuel Consumption"";"
report;52193720;TrainingBondStatus;
"report;52193721;""Training Costs"";"
"report;52193722;""Training Budget Vs Actual Cost"";"
report;52193723;TrainingNotAttended;
"report;52193724;""Payments Due Days"";"
"report;52193725;""Vendor Payment Advice"";"
"report;52193726;""Bank Transfer Advice"";"
"report;52193727;""Average Days Paid Late"";"
"report;52193728;""Mantainace Notice"";"
"report;52193729;""Contract Renewa Notice"";"
"report;52193730;""Vendor Penalty Calculation"";"
"report;52193731;""report to update"";"
"report;52193732;""Purchase - Quote1"";"
"report;52193733;""Imprest Report"";"
"report;52193734;""Budget/Expenditure"";"
"report;52193735;""Departmental Budget View"";"
"report;52193736;""Two Column TB"";"
"report;52193737;""Imprest-Surrender Voucher"";"
"report;61001;""Loan Repayment Schedule"";"
"report;69015;""New Employees1"";"
"report;69600;""Staff Establishment"";"
"report;69601;""Detailed Staff Establishment"";"
"report;70003;""Cost Comparison Sheet"";"
"report;70021;""Tender Register"";"
"report;70040;""Tender Opening Summary"";"
"report;70047;""Tender Committee"";"
"report;70048;""Tender Committee appointment"";"
"report;70152;""Direct Procurement Report"";"
"report;95000;""Risk Mgt Framework Summary"";"
"report;95001;""Risk Like Rating Scale Report"";"
"report;95002;""Risk Management Plan Report"";"
"report;95003;""Risk Voucher Report"";"
"report;95004;""Risk Impac Rating Scale Report"";"
"report;95005;""Ovrl Risk Rating Scale Report"";"
"report;95006;""Risk Appet Rating Scale Report"";"
"report;95007;""Risk Status Report"";"
"report;95008;""Risk Management Plan -project"";"
"report;95009;""Audit Mobilization Header"";"
"report;95010;""Audit Execution Header"";"
"report;95011;""Audit Survey Header"";"
"report;95012;""Audit Plan"";"
"report;95013;""Audit Charter"";"
"report;95014;""Audit Engagement"";"
"report;95015;""Audit Engagement Letter"";"
"report;95016;""Auditee Notice Response"";"
"report;95017;""Auditee Entrance Meeting Summa"";"
"report;95019;""Draft Audit Report"";"
"report;95021;""Final Audit Report"";"
"report;95023;""Management Action Status"";"
"report;95025;""Risk Incident Logs"";"
"table;50029;""HR Leave Allocation Request"";"
"table;50034;""Staff Advance"";"
"table;50035;""Vehicle Type"";"
"table;50036;""Vehicle Entitlement"";"
"table;50037;""Vehicle Request"";"
"table;50038;""Vehicle Incident"";"
"table;50039;""Vehicle Tyre Size"";"
"table;50040;""Organization Hierarchy Header"";"
"table;50041;""Induction Header"";"
"table;50042;""Induction Lines"";"
"table;50043;""Induction Curriculum"";"
"table;50044;""Training History"";"
"table;50045;""Current Skills Assessment"";"
"table;50046;""TNA Questions"";"
"table;50049;""SubWorkPlan Activity Inputs"";"
table;50050;Reasons;
"table;50054;""Training Approval Committee"";"
"table;50055;""Training Approval Lines"";"
"table;50056;""Fleet Management Cue"";"
"table;50057;""Fleet Lookup"";"
"table;50058;""Vehicle Drivers Line"";"
"table;50060;""Sub PC Objective Activities"";"
"table;50061;""Training Grades"";"
"table;50062;""Discipline Details"";"
"table;50063;""Discipline Document Stage"";"
"table;50066;""Leave Journal Voucher"";"
"table;50068;""Discipline Accused Employees"";"
"table;50069;""Discipline Applications"";"
"table;50070;""Medical Scheme Entitlements"";"
"table;50071;""HR Airtime Staff"";"
"table;50075;""Loan Entitlement Per Grade"";"
"table;50091;""Leave Relieval Buffer"";"
"table;50094;""Tyre Requisition"";"
"table;50095;""Training Gaps"";"
"table;50096;""Appraisal Award Recomm"";"
"table;50097;""Appraisal Award Types"";"
"table;50101;""Budget Comment"";"
"table;50103;""Workplan Activity"";"
"table;50105;""PR Transactions Buffer"";"
"table;50114;""Position Targets"";"
"table;50115;""Academic Grades"";"
"table;50116;""Clearance Form Setup"";"
"table;50118;""Workplan Budget Line"";"
"table;50122;""Performance Appraisal History"";"
"table;50127;""Budget Control Header"";"
"table;50128;""Budget Control Lines"";"
"table;50131;""PMMU Activities"";"
"table;50132;""Performance Targets"";"
"table;50134;""Workplan Workings"";"
"table;50135;""Supplementary Lines"";"
"table;50136;""Unit Specific Controls"";"
"table;50137;""Workplan Revision Lines"";"
"table;50138;""HR Appraisal Perspectives"";"
"table;50145;""Strategy Output"";"
"table;50149;""PAS Training Needs"";"
"table;50150;""Non-Payroll Payments"";"
"table;50169;""Discipline Applications"";"
"table;50375;""PR Payroll Access Rights"";"
"table;50511;""HR Activities Cue"";"
"table;50512;""PR Vital Setup Info"";"
"table;50513;""PR Auditors Summary"";"
"table;50514;""PR Bank Accounts"";"
"table;50515;""PR Bank Branches"";"
"table;50516;""PR Employee P9 Info"";"
"table;50517;""PR Employee Transactions"";"
"table;50518;""PR Employer Deductions"";"
"table;50519;""PR NHIF"";"
"table;50520;""PR NSSF"";"
"table;50521;""PR PAYE"";"
"table;50522;""PR Payroll Periods"";"
"table;50523;""PR Period Transactions"";"
"table;50524;""PR Salary Card"";"
"table;50525;""PR Transaction Codes"";"
"table;50526;""HR Bank Summary"";"
"table;50527;""PR Employee Posting Groups"";"
"table;50528;""HR Employee Bank Accounts"";"
"table;50534;""PR Payroll Buffer"";"
"table;50706;""PR Third Party Charges"";"
"table;50763;""prBasic pay PCA"";"
"table;50765;""prEmployee Trans PCA"";"
"table;50766;""Adoption Leave Setup"";"
"table;52193423;""Member App Attachment Lines"";"
"table;52193424;""Member Attachment Lines"";"
"table;52193425;""Loan Attachment Lines"";"
"table;52193426;""Loans Appraisal"";"
"table;52193427;""Cheque Book"";"
"table;52193428;""Cheque Book- Leaf  Requisition"";"
"table;52193429;""Loan Refinancing"";"
"table;52193430;""Loans table"";"
"table;52193431;""Directors-App"";"
table;52193432;Directors;
"table;52193433;""Offsetting Header"";"
"table;52193434;""Offsetting Contributions"";"
"table;52193435;""Offsetting Loans"";"
"table;52193436;""Share Transfer Header"";"
"table;52193437;""Share Transfer Lines"";"
"table;52193438;""Msacco User Profile"";"
"table;52193439;""SMS Setup"";"
"table;52193440;""SMS Types"";"
table;52193441;SMS;
"table;52193442;""SMS Batches"";"
"table;52193443;""SMS Notifications"";"
"table;52193444;""Email Notifications"";"
table;52193445;Notifications;
"table;52193446;""Notification Lines"";"
table;52193447;Withdrawal;
"table;52193448;""monthly contribution"";"
"table;52193449;""Dividend Setup"";"
table;52193450;Branches;
"table;52193451;""Bosa Products"";"
"table;52193452;""Monthly Contributions"";"
"table;52193453;""Actions"";"
"table;52193454;""Action Permission"";"
table;52193455;MessagesMobileApp;
table;52193456;MessagePlaceHolder;
table;52193457;UserMessagesMapped;
"table;52193458;""Procurement Request Lines"";"
"table;52193459;""Group Member Applications"";"
"table;52193460;""Group Members"";"
table;52193461;Collaterals;
"table;52193462;""Security and Attachment Items"";"
"table;52193463;""Security Type"";"
"table;52193464;""Loan Purpose"";"
"table;52193465;""Loan Product Types"";"
table;52193466;Loans;
"table;52193467;""Loan Repayment Schedule"";"
"table;52193468;""General Set-Up"";"
"table;52193469;""Loan Guarantors"";"
table;52193470;Charges;
"table;52193471;""Product Charges"";"
"table;52193472;""Product Cycles"";"
"table;52193473;""Loan Application Charges"";"
"table;52193474;""Loans Top up"";"
table;52193475;NextofKinBOSAMemberApplicants;
"table;52193476;""Receipts Buffer"";"
"table;52193477;""Shares Banding"";"
"table;52193478;""Dividends Progression"";"
table;52193479;Batches;
"table;52193480;""Approvals Set Up"";"
"table;52193481;""Movement Tracker"";"
"table;52193482;""Advice Buffer"";"
"table;52193483;""Special Loan Clearance"";"
table;52193484;Provinces;
"table;52193485;""Approvals Users Set Up"";"
table;52193486;Refunds;
"table;52193487;""File Movement Tracker"";"
"table;52193488;""Charges - FOSA"";"
"table;52193489;""Account Types"";"
"table;52193490;""Account Notices"";"
"table;52193491;""Transaction Types"";"
"table;52193492;""Transaction Charges"";"
"table;52193493;""Fixed Deposit Type"";"
"table;52193494;""FD Interest Calculation Rules"";"
"table;52193495;""Cheque Types"";"
"table;52193496;""Account Signatories"";"
table;52193497;Transactions;
"table;52193498;""Bank Branch"";"
table;52193499;Denominations;
"table;52193500;""Treasury Transactions"";"
"table;52193501;""Treasury Coinage"";"
"table;52193502;""Supervisors Approval Levels"";"
"table;52193503;""FOSA Accounts Card"";"
table;52193504;Employer;
"table;52193505;""Next of Kin FOSA"";"
"table;52193506;""Status Change Permisions"";"
"table;52193507;""Standing Orders"";"
"table;52193508;""Standing Order Register"";"
table;52193509;Banks;
"table;52193510;""Banker Cheque Register"";"
"table;52193511;""Interest Buffer"";"
"table;52193512;""EFT Header"";"
"table;52193513;""EFT Details"";"
"table;52193514;""ATM Transactions"";"
"table;52193515;""Salary Processing Buffer"";"
"table;52193516;""Loan Guarantors FOSA"";"
"table;52193517;""Next of Kin FOSA Applicants"";"
"table;52193518;""Account Signatories - App"";"
"table;52193519;""Relationship Types"";"
"table;52193520;""Transactions Type"";"
"table;52193521;""paymen Rec. Line"";"
"table;52193522;""Receipts and Payments Types"";"
table;52193523;RandPTypes;
"table;52193524;""Payment Voucher"";"
"table;52193525;""Payment Voucher Approval"";"
"table;52193526;""Tarriff Codes"";"
"table;52193527;""Cashier Link"";"
"table;52193528;""Payment Modes"";"
"table;52193529;""PV Lines"";"
"table;52193530;""Expenditure Authority"";"
"table;52193531;""Payroll Period"";"
"table;52193532;""Control Information"";"
"table;52193533;""Employee Payroll"";"
"table;52193534;""Employee Ledger Entry1"";"
"table;52193535;""Loans transactions"";"
"table;52193536;""Employee Bank Account"";"
table;52193537;Brackets;
table;52193538;Earnings;
table;52193539;DeductionsL;
table;52193540;Sections;
"table;52193541;""Employee Posting Groups"";"
"table;52193542;""Assignment Matrix"";"
"table;52193543;""Bracket Tables"";"
"table;52193544;""Coinage Analysis"";"
table;52193545;Category;
"table;52193546;""Salary Steps"";"
"table;52193547;""Leave Approval"";"
"table;52193548;""Check Off Advise-Payroll"";"
"table;52193549;""item charges"";"
"table;52193550;""Transaction Schedule Income"";"
"table;52193551;""Assignment Matrix-temp"";"
"table;52193552;""Reference Nos"";"
"table;52193553;""Non-Pensionable Items"";"
"table;52193554;""Non-Pensionable Pay"";"
"table;52193555;""Salary Increment"";"
"table;52193556;""NEW BOSA LOANS"";"
"table;52193557;""Salary Advance"";"
table;52193558;InvestmentBal;
"table;52193559;""Employee Salary Schedule"";"
table;52193560;AccountTypes;
"table;52193561;""Loan Repayment"";"
"table;52193562;""BOSA LNS"";"
"table;52193563;""Payment Lines_new"";"
"table;52193564;""Tax Tables"";"
"table;52193565;""Accts Impt"";"
"table;52193566;""ATM Cards"";"
"table;52193567;""Members Buffer"";"
"table;52193568;""BOSA Membership"";"
"table;52193569;""Accounts not Found-Income"";"
"table;52193570;""Income Processing Deductions"";"
"table;52193571;""STO Schedule"";"
"table;52193572;""Cheque Commissions Band"";"
"table;52193573;""Uncleared Effects Comms."";"
"table;52193574;""Transaction Import Buffer"";"
"table;52193575;""Reference Buffer."";"
"table;52193576;""Loan Off Set FOSA"";"
"table;52193577;""Micro Fin Transactions"";"
"table;52193578;""Micro Fin Schedule"";"
"table;52193579;""Cheque Transfers Header"";"
"table;52193580;""Cheque Transactions"";"
"table;52193581;""Precious Insurance Brokers"";"
"table;52193582;""Cheque Disbursment Table"";"
"table;52193583;""User Profile"";"
"table;52193584;""Customer pv"";"
table;52193585;Receipts;
"table;52193586;""Receipts Lines"";"
"table;52193587;""IESA Dividends Progression"";"
"table;52193588;""Check of New"";"
"table;52193589;""staff number"";"
"table;52193590;""staff number iesa"";"
table;52193591;Payments1;
"table;52193592;""Payment Lines"";"
"table;52193593;""Check of"";"
"table;52193594;""Receipts Lines Block Schedule"";"
"table;52193595;""Reallocation Lines"";"
"table;52193596;""Receipt Lines Allocation"";"
"table;52193597;""Allocated Receipts"";"
"table;52193598;""Customer Pv Break Down"";"
"table;52193599;""Cashier Payment"";"
"table;52193600;""Cashier Payment Rec. Line1"";"
"table;52193601;""Email Status BOSA"";"
"table;52193602;""Member Deceased Details"";"
"table;52193603;""Death Certificate Details"";"
"table;52193604;""Funeral & Death Contributions"";"
"table;52193605;""Membership legibility"";"
"table;52193606;""Termination criteria"";"
"table;52193607;""Termination Legibility"";"
"table;52193608;""Security Types"";"
"table;52193609;""Settlement Types"";"
"table;52193610;""Title Document Types"";"
"table;52193611;""Title Document Conditions"";"
"table;52193612;""Applicants Legibility"";"
"table;52193613;""Sacco Payment Batch"";"
"table;52193614;""Organizational Staff"";"
"table;52193615;""Members Company"";"
"table;52193616;""Member Applications"";"
table;52193617;Committee;
"table;52193618;""Loan Repayment Journal"";"
"table;52193619;""Interest Posted"";"
"table;52193620;""Bosa Setup"";"
table;52193621;Titles;
"table;52193622;""Terms of Service"";"
"table;52193623;""Next of Kin BOSA"";"
"table;52193624;""Micro Finance Setup"";"
"table;52193625;""FD Terms"";"
"table;52193626;""Fosa Setup"";"
"table;52193627;""Fosa Accounts Applications"";"
"table;52193628;""Transaction Lines"";"
table;52193629;Departments;
"table;52193630;""Loan Types Lines"";"
"table;52193631;""Fosa Accounts"";"
"table;52193632;""Class Code"";"
"table;52193633;""Type Code"";"
"table;52193634;""Member Accounts Card Header"";"
"table;52193635;""Member Accounts Lines"";"
"table;52193636;""Receipts HeaderFin"";"
"table;52193637;""Receipt LinesFin"";"
table;52193638;CMSetup;
"table;52193639;""Payments HeaderFin"";"
"table;52193640;""Petty Cash Lines"";"
"table;52193641;""Pay Mode"";"
"table;52193642;""Imprest Lines"";"
"table;52193643;""Transactions Type Finance"";"
"table;52193644;""Teller Requisition"";"
"table;52193645;""My Members"";"
"table;52193646;""Sacco Cue"";"
"table;52193647;""Business Acc Info"";"
"table;52193648;""Business Acc Info - Approv"";"
table;52193649;Overdraft;
"table;52193650;""Funeral Scheme"";"
"table;52193651;""Funeral Plan"";"
"table;52193652;""RTGS Header"";"
"table;52193653;""RTGS Lines"";"
"table;52193654;""Change Values Table"";"
"table;52193655;""Change Values Field"";"
"table;52193656;""Change Request"";"
"table;52193657;""Change Request Lines"";"
"table;52193658;""Error Log"";"
"table;52193659;""Payment Mode"";"
"table;52193660;""Commitment Entries"";"
"table;52193661;""Internal Requistion Header"";"
"table;52193662;""Requistion Line"";"
"table;52193663;""Approval Stages"";"
"table;52193664;""Procurement Plan"";"
"table;52193665;""Procurement Method"";"
"table;52193666;""Supplier Category"";"
"table;52193667;""Procurement Request"";"
"table;52193668;""Procurement Commitee"";"
"table;52193669;""Commitee Members"";"
"table;52193670;""Tender Commitee Appointment"";"
"table;52193671;""Supplier Selection"";"
"table;52193672;""Prequalified Suppliers"";"
"table;52193673;""Procurement Category Header"";"
"table;52193674;""BBF Paid Table"";"
table;52193675;Mmammaa;
"table;52193676;""Loan Repay1"";"
"table;52193677;""PV Lines1"";"
"table;52193678;""Receipts and Payment Types1"";"
table;52193679;Payments;
"table;52193680;""Cheque Types1"";"
"table;52193681;""Pay Modes1"";"
table;52193682;Receipts1;
"table;52193683;""Tarriff Codes1"";"
"table;52193684;""Assignment Matrix1"";"
table;52193685;EFT1;
"table;52193686;""Coinage Analysisx1"";"
table;52193687;Categoryx1;
"table;52193688;""Salary Stepsx1"";"
"table;52193689;""Company Jobsx1"";"
"table;52193690;""Score Setup1"";"
"table;52193691;""Job Requirement1"";"
table;52193692;PaymentsX1;
"table;52193693;""Internal Requistion Header1"";"
"table;52193694;""Requistion Line1"";"
"table;52193695;""book level1"";"
"table;52193696;""Resource Centre Setup1"";"
"table;52193697;""Document Types1"";"
"table;52193698;""Document Management1"";"
"table;52193699;""Mail and Document H. Details1"";"
"table;52193700;""Mail/Document Movement1"";"
"table;52193701;""Trustee docs1"";"
table;52193702;Mails1;
"table;52193703;""Mails send1"";"
"table;52193704;""Resource Allocation1"";"
"table;52193705;""Doc Templates1"";"
table;52193706;Trustees1;
"table;52193707;""Mail/Document send1"";"
"table;52193708;""courier people1"";"
"table;52193709;""File Details1"";"
"table;52193710;""File Movement Details1"";"
"table;52193711;""Litigation Case Sources1"";"
table;52193712;Contract;
"table;52193713;""Trustee dates1"";"
"table;52193714;""Office and Keys allocations1"";"
"table;52193715;""Keys Allocation1"";"
"table;52193716;""Office Spaces1"";"
table;52193717;Litigations1;
"table;52193718;""Litigation Schedule1"";"
table;52193719;Compliance1;
"table;52193720;""vehicle usage1"";"
"table;52193721;""File Types1"";"
"table;52193722;""Vendor dates1"";"
table;52193723;Tyres1;
table;52193724;Batteries1;
"table;52193725;""Vehicle Request1"";"
"table;52193726;""File Requests1"";"
table;52193727;Books1;
"table;52193728;""Book Issue1"";"
"table;52193729;""Book Issue Details1"";"
"table;52193730;""File Batch Requests1"";"
"table;52193731;""Book Issue Details payment1"";"
table;52193732;huma1;
"table;52193733;""User Support Incidences1"";"
"table;52193734;""Legal Advice1"";"
"table;52193735;""Bench Mark1"";"
"table;52193736;""Bench mark Findings1"";"
"table;52193737;""Legal Request Type1"";"
"table;52193738;""Meeting Scheduler1"";"
"table;52193739;""Meeting Header1"";"
table;52193740;Publication1;
"table;52193741;""External Communication1"";"
"table;52193742;""Committee Type1"";"
"table;52193743;""Attendance Listing1"";"
"table;52193744;""Commisioner Committee1"";"
"table;52193745;""HoD Committee1"";"
"table;52193746;""Notification Dates1"";"
table;52193747;Agendas1;
"table;52193748;""Commissioner Expe Payables1"";"
"table;52193749;""Approved Agendas1"";"
"table;52193750;""Bench mark Recommendation1"";"
"table;52193751;""Empoyee Attendees1"";"
"table;52193752;""Visiting Commissioners1"";"
"table;52193753;""Visiting StakeHolders1"";"
"table;52193754;""Custorme Survey Index1"";"
"table;52193755;""Overall Consumer CSI1"";"
"table;52193756;""SI Comparison1"";"
"table;52193757;""Power purchase Agreements1"";"
"table;52193758;""PPA Parties1"";"
"table;52193759;""Employee Attendance1"";"
"table;52193760;""Employee Committee1"";"
"table;52193761;""external comm. categories1"";"
"table;52193762;""external mails1"";"
"table;52193763;""HR Employee1"";"
"table;52193764;""HR Human Resource Comments1"";"
"table;52193765;""Recruitment Stages1"";"
"table;52193766;""Job Recruitment stages1"";"
"table;52193767;""Job Responsiblitiesx1"";"
"table;52193768;""Job Attributesx1"";"
"table;52193769;""Job Working Relationshipsx1"";"
"table;52193770;""Position Supervised1"";"
"table;52193771;""Recruitment Needs1"";"
"table;52193772;""R. Shortlisting Criteria1"";"
table;52193773;Advertising1;
table;52193774;Applicants1;
"table;52193775;""Applicants Qualification1"";"
"table;52193776;""Stage Shortlist1"";"
table;52193777;Referees1;
table;52193778;Hobbies1;
"table;52193779;""Applicants Document Link1"";"
"table;52193780;""Applicants Medical Info.1"";"
"table;52193781;""Applicants Comments/Views1"";"
"table;52193782;""Impoort bank1"";"
"table;52193783;""Procurement Plan1"";"
"table;52193784;""Procurement Method1"";"
"table;52193785;""Requisition Header1"";"
"table;52193786;""Requisition Lines1"";"
"table;52193787;""Supplier Category1"";"
"table;52193788;""Supplier Monitoring1"";"
table;52193789;Bidders1;
"table;52193790;""Procurement Request1"";"
"table;52193791;""Procurement Commitee1"";"
"table;52193792;""Commitment Register"";"
"table;52193793;""Commitee Members1"";"
"table;52193794;""Tender Commitee Appointment1"";"
"table;52193795;""Procurement Request Lines1"";"
"table;52193796;""Supplier Selection1"";"
"table;52193797;""Prequalified Suppliers1"";"
"table;52193798;""Procurement Category Header1"";"
"table;52193799;""Inspection Header1"";"
"table;52193800;""Inspection Lines1"";"
"table;52193801;""Request Header1"";"
"table;52193802;""Request Lines1"";"
"table;52193803;""Employee Account Mapping1"";"
"table;52193804;""Tender Mandatory Requirements1"";"
"table;52193805;""Bidder Mandatory Requirements1"";"
"table;52193806;""Visit to Utilities1"";"
"table;52193807;""Visiting Employees1"";"
"table;52193808;""Customer Satisfaction Survey1"";"
"table;52193809;""Survey Stage1"";"
table;52193810;Interaction1;
"table;52193811;""Commissioner ED1"";"
"table;52193812;""Commissioner Transactions1"";"
"table;52193813;""Commisioner Attendance1"";"
"table;52193814;""Commissioner ED Setup1"";"
"table;52193815;""Survey Stages1"";"
"table;52193816;""Event Venues1"";"
"table;52193817;""Event Schedule1"";"
"table;52193818;""Medical Scheme Header - Comm1"";"
"table;52193819;""Agenda step1"";"
"table;52193820;""Medical Scheme Lines-Comm1"";"
"table;52193821;""External Visitors1"";"
table;52193822;Agenda1;
table;52193823;Committee1;
"table;52193824;""ACCPAC Transactions1"";"
"table;52193825;""Accpac Balances1"";"
"table;52193826;""Claims Header1"";"
"table;52193827;""Claims line1"";"
"table;52193828;""Claims types1"";"
"table;52193829;""Item Qty1"";"
table;52193830;TenderDownload1;
table;52193831;Countries1;
table;52193832;BidderRegistration1;
"table;52193833;""Payroll PeriodX1"";"
"table;52193834;""Employee Ledger EntryX1"";"
"table;52193835;""Loans transactionsX1"";"
"table;52193836;""Employee Bank AccountX1"";"
table;52193837;BracketsX1;
table;52193838;EarningsX1;
table;52193839;DeductionsX1;
"table;52193840;""Employee Posting GroupX1"";"
"table;52193841;""Bracket Tablesx1"";"
"table;52193842;""Assignment Matrix-X1"";"
"table;52193843;""Loan Product Type1"";"
"table;52193844;""Loan Application1"";"
"table;52193845;""Repayment Schedule1"";"
"table;52193846;""Non Payroll Receipts1"";"
"table;52193847;""Salary Pointers1"";"
"table;52193848;""Salary Scales1"";"
"table;52193849;""House Allowance Matrix1"";"
"table;52193850;""Balance adjustments1"";"
table;52193851;balcalc1;
"table;52193852;""Scale Benefits1"";"
"table;52193853;""Employee PGroups1"";"
table;52193854;Institution1;
"table;52193855;""Medical Cover Types1"";"
"table;52193856;""Medical Scheme Header1"";"
"table;52193857;""Medical Scheme Lines1"";"
"table;52193858;""Medical Claim Header1"";"
"table;52193859;""Claim Line1"";"
"table;52193860;""Training Request1"";"
"table;52193861;""Training Evaluation1"";"
"table;52193862;""Training Evaluation Template1"";"
"table;52193863;""Training Evaluation Lines1"";"
"table;52193864;""Conf/Seminar/WShop Request1"";"
"table;52193865;""HR Career History1"";"
"table;52193866;""HR Career Event1"";"
"table;52193867;""Separation Lines1"";"
"table;52193868;""Employee Leave Plan1"";"
"table;52193869;""Employee Leave Plan Header1"";"
"table;52193870;""Employee Contracts1"";"
"table;52193871;""Conf/Sem/WS Evaluation1"";"
"table;52193872;""MV Maintenance1"";"
"table;52193873;""Savings Withdrawal1"";"
"table;52193874;""Medical Claim Header-Comm1"";"
"table;52193875;""Claim Line-Comm1"";"
"table;52193876;""Training Request-Others1"";"
"table;52193877;""Ethnic Groups1"";"
table;52193878;Committees1;
"table;52193879;""Rules & Regulations1"";"
"table;52193880;""Board Of Directors1"";"
"table;52193881;""Company Activities1"";"
"table;52193882;""Committee Board Of Directors1"";"
"table;52193883;""Company Jobs1"";"
"table;52193884;""Job Requirementx1"";"
"table;52193885;""Position Supervisedx1"";"
"table;52193886;""Job Responsiblities1"";"
"table;52193887;""Employment History1"";"
"table;52193888;""Job Responsibilities Lines1"";"
"table;52193889;""Appointment Checklist1"";"
"table;52193890;""HR Employee Relative1"";"
"table;52193891;""HR Relative1"";"
"table;52193892;""Employee Kin1"";"
"table;52193893;""Employee Beneficiaries1"";"
"table;52193894;""Medical History1"";"
"table;52193895;""Medical Information1"";"
"table;52193896;""HR Union Names1"";"
"table;52193897;""HR Union Queries1"";"
"table;52193898;""HR Employee Unions1"";"
"table;52193899;""Document Link1"";"
"table;52193900;""Succession Gaps1"";"
"table;52193901;""HR Company or Other Training1"";"
"table;52193902;""Training Needs1"";"
"table;52193903;""Training Source1"";"
"table;52193904;""Training Facilitators1"";"
"table;52193905;""Employee Leaves1"";"
"table;52193906;""Leave Types1"";"
"table;52193907;""Holidays_Off Days1"";"
"table;52193908;""Employee Leave Application1"";"
"table;52193909;""Employee Off/Holidays1"";"
"table;52193910;""Leave Family Groups1"";"
"table;52193911;""Leave Family Employees1"";"
"table;52193912;""Employee Disciplinary Cases1"";"
"table;52193913;""Disciplinary Case Ratings1"";"
"table;52193914;""Disciplinary Remarks1"";"
"table;52193915;""Disciplinary Cases1"";"
"table;52193916;""Disciplinary Actions1"";"
"table;52193917;""Other Incidents1"";"
"table;52193918;""Employee Appraisals1"";"
"table;52193919;""Appraisal Types1"";"
"table;52193920;""Appraisal Periods1"";"
"table;52193921;""Appraisal Grades1"";"
"table;52193922;""Appraisal Formats1"";"
"table;52193923;""Performance Plan1"";"
"table;52193924;""Career Developement Plan1"";"
"table;52193925;""HR Education Assistance1"";"
"table;52193926;""HR Professional Membership1"";"
"table;52193927;""HR Organisation1"";"
"table;52193928;""KPA Objectives1"";"
"table;52193929;""Key Performance Areas1"";"
"table;52193930;""HR Type Of Intervention1"";"
"table;52193931;""HR Learning Intervention1"";"
"table;52193932;""Salary Pointers21"";"
"table;52193933;""Salary Scales21"";"
"table;52193934;""Appraisal Lines1"";"
"table;52193935;""House Allowance Matrix21"";"
"table;52193936;""Appraisal Performance1"";"
"table;52193937;""Appraisal Format Header1"";"
"table;52193938;""Appraisal Header Values1"";"
"table;52193939;""Employee Absentism1"";"
"table;52193940;""Appraisal Category1"";"
"table;52193941;""Resource Req. Header1"";"
table;52193942;Articles1;
"table;52193943;""Appraisal Objectives Lines1"";"
"table;52193944;""Employee Appraisal Objectives1"";"
table;52193945;Trip1;
"table;52193946;""Trip Advances1"";"
"table;52193947;""Trip Advances Setup1"";"
"table;52193948;""Travelling Employees1"";"
"table;52193949;""Transport Request1"";"
"table;52193950;""Fuel Cards1"";"
"table;52193951;""Employee presents1"";"
"table;52193952;""Travelling Non Employees1"";"
"table;52193953;""Vehicle Filling1"";"
"table;52193954;""Telephone Request1"";"
"table;52193955;""Telephone Request Lines1"";"
"table;52193956;""Training Bond1"";"
"table;52193957;""Sick Off1"";"
"table;52193958;""Job Working Relationships1"";"
table;52193959;Account1;
table;52193960;SMS1;
"table;52193961;""Sms Contacts1"";"
"table;52193962;""Sms Message1"";"
"table;52193963;""Blood Types List"";"
"table;52193964;""Employee Death Records"";"
"table;52193965;""Applicant Experience"";"
table;52193966;Counties;
"table;52193967;""Supplier Appraisal"";"
"table;52193968;""Money Market Institutions"";"
"table;52193969;""Investments Setup"";"
"table;52193970;""Investment Types"";"
"table;52193971;""Investment Posting Groups"";"
"table;52193972;""Payments Table"";"
"table;52193973;""Contract Termination Proposals"";"
"table;52193974;""Contract Attendant Risks"";"
"table;52193975;""RBA Contract Deliverables"";"
"table;52193976;""RBA Contract Obligations"";"
"table;52193977;""3rd Party Contract Obligations"";"
"table;52193978;""3rd Part Contract Deliverables"";"
"table;52193979;""Payment & Delivery Terms"";"
"table;52193980;""Exit Interview Template1"";"
"table;52193981;""Exit Interview Lines1"";"
"table;52193982;""AIT Lines1"";"
"table;52193983;""Levies Payable"";"
"table;52193984;""Charge Types"";"
"table;52193985;""AIT Header"";"
"table;52193986;""Document Approval Delegation"";"
"table;52193987;""Delegation Entries"";"
"table;52193988;""Receipt Lines"";"
"table;52193989;""Asset Disposal"";"
table;52193990;Levy;
"table;52193991;""Penalty Rates"";"
"table;52193992;""Levy Receipt Header"";"
"table;52193993;""Levy Receipt Lines"";"
"table;52193994;""Quote Evaluation"";"
"table;52193995;""Quote Evaluation Header"";"
table;52193996;SchemeFundValues;
"table;52193997;""Levy Computation Rates"";"
"table;52193998;""Partial Imprest Issue"";"
table;52193999;LevyCategory;
"table;52194000;""Levy Types"";"
